fecha;anio;mes;region_nombre;region_cod;tipo;precio_pesos;tamanio,
01/05/2007;2007;5;Región de Coquimbo;4;CORRIENTE;4.690,00;5 kg
01/05/2007;2007;5;Región de Valparaíso;5;CATALITICO;4.887,00;5 kg
01/05/2007;2007;5;Región de Valparaíso;5;CORRIENTE;4.554,00;5 kg
01/05/2007;2007;5;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;4.395,00;5 kg
01/05/2007;2007;5;Región del Maule;7;CORRIENTE;4.399,00;5 kg
01/05/2007;2007;5;Región del Biobío;8;CATALITICO;4.728,00;5 kg
01/05/2007;2007;5;Región del Biobío;8;CORRIENTE;4.452,00;5 kg
01/05/2007;2007;5;Región de La Araucanía;9;CORRIENTE;4.491,00;5 kg
01/05/2007;2007;5;Región de Los Lagos;10;CORRIENTE;4.437,00;5 kg
01/05/2007;2007;5;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;5.214,00;5 kg
01/05/2007;2007;5;Región de Magallanes y de la Antártica Chilena;12;CORRIENTE;5.000,00;5 kg
01/06/2007;2007;6;Región Metropolitana de Santiago;13;CATALITICO;5.123,00;5 kg
01/06/2007;2007;6;Región Metropolitana de Santiago;13;CORRIENTE;4.780,00;5 kg
01/06/2007;2007;6;Región de Tarapacá;1;CORRIENTE;5.218,00;5 kg
01/06/2007;2007;6;Región de Antofagasta;2;CATALITICO;5.890,00;5 kg
01/06/2007;2007;6;Región de Antofagasta;2;CORRIENTE;5.380,00;5 kg
01/06/2007;2007;6;Región de Atacama;3;CATALITICO;5.337,00;5 kg
01/06/2007;2007;6;Región de Atacama;3;CORRIENTE;4.860,00;5 kg
01/06/2007;2007;6;Región de Coquimbo;4;CORRIENTE;4.763,00;5 kg
01/06/2007;2007;6;Región de Valparaíso;5;CATALITICO;5.015,00;5 kg
01/06/2007;2007;6;Región de Valparaíso;5;CORRIENTE;4.663,00;5 kg
01/06/2007;2007;6;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;4.494,00;5 kg
01/06/2007;2007;6;Región del Maule;7;CORRIENTE;4.476,00;5 kg
01/06/2007;2007;6;Región del Biobío;8;CATALITICO;4.838,00;5 kg
01/06/2007;2007;6;Región del Biobío;8;CORRIENTE;4.521,00;5 kg
01/06/2007;2007;6;Región de La Araucanía;9;CORRIENTE;4.640,00;5 kg
01/06/2007;2007;6;Región de Los Lagos;10;CORRIENTE;4.517,00;5 kg
01/06/2007;2007;6;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;5.262,00;5 kg
01/06/2007;2007;6;Región de Magallanes y de la Antártica Chilena;12;CORRIENTE;5.167,00;5 kg
01/07/2007;2007;7;Región Metropolitana de Santiago;13;CATALITICO;5.116,00;5 kg
01/07/2007;2007;7;Región Metropolitana de Santiago;13;CORRIENTE;4.818,00;5 kg
01/07/2007;2007;7;Región de Tarapacá;1;CORRIENTE;5.198,00;5 kg
01/07/2007;2007;7;Región de Antofagasta;2;CATALITICO;5.815,00;5 kg
01/07/2007;2007;7;Región de Antofagasta;2;CORRIENTE;5.300,00;5 kg
01/07/2007;2007;7;Región de Atacama;3;CATALITICO;5.203,00;5 kg
01/07/2007;2007;7;Región de Atacama;3;CORRIENTE;4.913,00;5 kg
01/07/2007;2007;7;Región de Coquimbo;4;CORRIENTE;4.737,00;5 kg
01/07/2007;2007;7;Región de Valparaíso;5;CATALITICO;5.032,00;5 kg
01/07/2007;2007;7;Región de Valparaíso;5;CORRIENTE;4.856,00;5 kg
01/07/2007;2007;7;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;4.478,00;5 kg
01/07/2007;2007;7;Región del Maule;7;CORRIENTE;4.468,00;5 kg
01/07/2007;2007;7;Región del Biobío;8;CATALITICO;4.950,00;5 kg
01/07/2007;2007;7;Región del Biobío;8;CORRIENTE;4.639,00;5 kg
01/07/2007;2007;7;Región de La Araucanía;9;CORRIENTE;4.656,00;5 kg
01/07/2007;2007;7;Región de Los Lagos;10;CORRIENTE;4.520,00;5 kg
01/07/2007;2007;7;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;5.272,00;5 kg
01/07/2007;2007;7;Región de Magallanes y de la Antártica Chilena;12;CORRIENTE;5.167,00;5 kg
01/08/2007;2007;8;Región Metropolitana de Santiago;13;CATALITICO;5.226,00;5 kg
01/08/2007;2007;8;Región Metropolitana de Santiago;13;CORRIENTE;4.958,00;5 kg
01/08/2007;2007;8;Región de Tarapacá;1;CORRIENTE;5.383,00;5 kg
01/08/2007;2007;8;Región de Antofagasta;2;CATALITICO;6.090,00;5 kg
01/08/2007;2007;8;Región de Antofagasta;2;CORRIENTE;5.570,00;5 kg
01/08/2007;2007;8;Región de Atacama;3;CATALITICO;5.540,00;5 kg
01/08/2007;2007;8;Región de Atacama;3;CORRIENTE;5.034,00;5 kg
01/08/2007;2007;8;Región de Coquimbo;4;CORRIENTE;4.891,00;5 kg
01/08/2007;2007;8;Región de Valparaíso;5;CATALITICO;5.195,00;5 kg
01/08/2007;2007;8;Región de Valparaíso;5;CORRIENTE;4.843,00;5 kg
01/08/2007;2007;8;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;4.548,00;5 kg
01/08/2007;2007;8;Región del Maule;7;CORRIENTE;4.642,00;5 kg
01/08/2007;2007;8;Región del Biobío;8;CATALITICO;5.050,00;5 kg
01/08/2007;2007;8;Región del Biobío;8;CORRIENTE;4.719,00;5 kg
01/08/2007;2007;8;Región de La Araucanía;9;CORRIENTE;4.776,00;5 kg
01/08/2007;2007;8;Región de Los Lagos;10;CORRIENTE;4.957,00;5 kg
01/08/2007;2007;8;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;5.366,00;5 kg
01/08/2007;2007;8;Región de Magallanes y de la Antártica Chilena;12;CORRIENTE;5.000,00;5 kg
01/09/2007;2007;9;Región Metropolitana de Santiago;13;CATALITICO;5.238,00;5 kg
01/09/2007;2007;9;Región Metropolitana de Santiago;13;CORRIENTE;4.947,00;5 kg
01/09/2007;2007;9;Región de Tarapacá;1;CORRIENTE;5.390,00;5 kg
01/09/2007;2007;9;Región de Antofagasta;2;CATALITICO;6.080,00;5 kg
01/09/2007;2007;9;Región de Antofagasta;2;CORRIENTE;5.560,00;5 kg
01/09/2007;2007;9;Región de Atacama;3;CATALITICO;5.510,00;5 kg
01/09/2007;2007;9;Región de Atacama;3;CORRIENTE;5.016,00;5 kg
01/09/2007;2007;9;Región de Coquimbo;4;CORRIENTE;4.930,00;5 kg
01/09/2007;2007;9;Región de Valparaíso;5;CATALITICO;5.180,00;5 kg
01/09/2007;2007;9;Región de Valparaíso;5;CORRIENTE;4.843,00;5 kg
01/09/2007;2007;9;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;4.544,00;5 kg
01/09/2007;2007;9;Región del Maule;7;CORRIENTE;4.632,00;5 kg
01/09/2007;2007;9;Región del Biobío;8;CATALITICO;5.085,00;5 kg
01/09/2007;2007;9;Región del Biobío;8;CORRIENTE;4.733,00;5 kg
01/09/2007;2007;9;Región de La Araucanía;9;CORRIENTE;4.784,00;5 kg
01/09/2007;2007;9;Región de Los Lagos;10;CORRIENTE;4.913,00;5 kg
01/09/2007;2007;9;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;5.582,00;5 kg
01/09/2007;2007;9;Región de Magallanes y de la Antártica Chilena;12;CORRIENTE;5.100,00;5 kg
01/10/2007;2007;10;Región Metropolitana de Santiago;13;CATALITICO;5.471,00;5 kg
01/10/2007;2007;10;Región Metropolitana de Santiago;13;CORRIENTE;5.083,00;5 kg
01/10/2007;2007;10;Región de Tarapacá;1;CORRIENTE;5.580,00;5 kg
01/10/2007;2007;10;Región de Antofagasta;2;CATALITICO;6.300,00;5 kg
01/10/2007;2007;10;Región de Antofagasta;2;CORRIENTE;5.750,00;5 kg
01/10/2007;2007;10;Región de Atacama;3;CATALITICO;5.670,00;5 kg
01/10/2007;2007;10;Región de Atacama;3;CORRIENTE;5.172,00;5 kg
01/10/2007;2007;10;Región de Coquimbo;4;CORRIENTE;5.078,00;5 kg
01/10/2007;2007;10;Región de Valparaíso;5;CATALITICO;5.344,00;5 kg
01/10/2007;2007;10;Región de Valparaíso;5;CORRIENTE;4.987,00;5 kg
01/10/2007;2007;10;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;4.705,00;5 kg
01/10/2007;2007;10;Región del Maule;7;CORRIENTE;4.742,00;5 kg
01/10/2007;2007;10;Región del Biobío;8;CATALITICO;5.172,00;5 kg
01/10/2007;2007;10;Región del Biobío;8;CORRIENTE;4.830,00;5 kg
01/10/2007;2007;10;Región de La Araucanía;9;CORRIENTE;4.938,00;5 kg
01/10/2007;2007;10;Región de Los Lagos;10;CORRIENTE;4.827,00;5 kg
01/10/2007;2007;10;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;5.648,00;5 kg
01/10/2007;2007;10;Región de Magallanes y de la Antártica Chilena;12;CORRIENTE;5.100,00;5 kg
01/11/2007;2007;11;Región Metropolitana de Santiago;13;CATALITICO;5.657,00;5 kg
01/11/2007;2007;11;Región Metropolitana de Santiago;13;CORRIENTE;5.268,00;5 kg
01/11/2007;2007;11;Región de Tarapacá;1;CORRIENTE;5.750,00;5 kg
01/11/2007;2007;11;Región de Antofagasta;2;CATALITICO;6.450,00;5 kg
01/11/2007;2007;11;Región de Antofagasta;2;CORRIENTE;5.930,00;5 kg
01/11/2007;2007;11;Región de Atacama;3;CATALITICO;5.847,00;5 kg
01/11/2007;2007;11;Región de Atacama;3;CORRIENTE;5.350,00;5 kg
01/11/2007;2007;11;Región de Coquimbo;4;CORRIENTE;5.185,00;5 kg
01/11/2007;2007;11;Región de Valparaíso;5;CATALITICO;5.543,00;5 kg
01/11/2007;2007;11;Región de Valparaíso;5;CORRIENTE;5.164,00;5 kg
01/11/2007;2007;11;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;4.873,00;5 kg
01/11/2007;2007;11;Región del Maule;7;CORRIENTE;4.932,00;5 kg
01/11/2007;2007;11;Región del Biobío;8;CATALITICO;5.380,00;5 kg
01/11/2007;2007;11;Región del Biobío;8;CORRIENTE;5.044,00;5 kg
01/11/2007;2007;11;Región de La Araucanía;9;CORRIENTE;5.128,00;5 kg
01/11/2007;2007;11;Región de Los Lagos;10;CORRIENTE;5.013,00;5 kg
01/11/2007;2007;11;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;5.653,00;5 kg
01/11/2007;2007;11;Región de Magallanes y de la Antártica Chilena;12;CORRIENTE;5.267,00;5 kg
01/12/2007;2007;12;Región Metropolitana de Santiago;13;CATALITICO;5.836,00;5 kg
01/12/2007;2007;12;Región Metropolitana de Santiago;13;CORRIENTE;5.511,00;5 kg
01/12/2007;2007;12;Región de Tarapacá;1;CORRIENTE;6.048,00;5 kg
01/12/2007;2007;12;Región de Antofagasta;2;CATALITICO;6.810,00;5 kg
01/12/2007;2007;12;Región de Antofagasta;2;CORRIENTE;6.240,00;5 kg
01/12/2007;2007;12;Región de Atacama;3;CATALITICO;6.163,00;5 kg
01/12/2007;2007;12;Región de Atacama;3;CORRIENTE;5.606,00;5 kg
01/12/2007;2007;12;Región de Coquimbo;4;CORRIENTE;5.575,00;5 kg
01/12/2007;2007;12;Región de Valparaíso;5;CATALITICO;5.843,00;5 kg
01/12/2007;2007;12;Región de Valparaíso;5;CORRIENTE;5.472,00;5 kg
01/12/2007;2007;12;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;5.148,00;5 kg
01/12/2007;2007;12;Región del Maule;7;CORRIENTE;5.257,00;5 kg
01/12/2007;2007;12;Región del Biobío;8;CATALITICO;5.680,00;5 kg
01/12/2007;2007;12;Región del Biobío;8;CORRIENTE;5.361,00;5 kg
01/12/2007;2007;12;Región de La Araucanía;9;CORRIENTE;5.381,00;5 kg
01/12/2007;2007;12;Región de Los Lagos;10;CORRIENTE;5.303,00;5 kg
01/12/2007;2007;12;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;5.996,00;5 kg
01/12/2007;2007;12;Región de Magallanes y de la Antártica Chilena;12;CORRIENTE;5.267,00;5 kg
01/01/2008;2008;1;Región Metropolitana de Santiago;13;CATALITICO;5.772,00;5 kg
01/01/2008;2008;1;Región Metropolitana de Santiago;13;CORRIENTE;5.431,00;5 kg
01/01/2008;2008;1;Región de Tarapacá;1;CORRIENTE;5.953,00;5 kg
01/01/2008;2008;1;Región de Antofagasta;2;CATALITICO;6.680,00;5 kg
01/01/2008;2008;1;Región de Antofagasta;2;CORRIENTE;6.160,00;5 kg
01/01/2008;2008;1;Región de Atacama;3;CATALITICO;6.057,00;5 kg
01/01/2008;2008;1;Región de Atacama;3;CORRIENTE;5.548,00;5 kg
01/01/2008;2008;1;Región de Coquimbo;4;CORRIENTE;5.470,00;5 kg
01/01/2008;2008;1;Región de Valparaíso;5;CATALITICO;5.751,00;5 kg
01/01/2008;2008;1;Región de Valparaíso;5;CORRIENTE;5.389,00;5 kg
01/01/2008;2008;1;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;5.026,00;5 kg
01/01/2008;2008;1;Región del Maule;7;CORRIENTE;5.252,00;5 kg
01/01/2008;2008;1;Región del Biobío;8;CATALITICO;5.552,00;5 kg
01/01/2008;2008;1;Región del Biobío;8;CORRIENTE;5.246,00;5 kg
01/01/2008;2008;1;Región de La Araucanía;9;CORRIENTE;5.273,00;5 kg
01/01/2008;2008;1;Región de Los Lagos;10;CORRIENTE;5.207,00;5 kg
01/01/2008;2008;1;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;5.980,00;5 kg
01/01/2008;2008;1;Región de Magallanes y de la Antártica Chilena;12;CORRIENTE;5.267,00;5 kg
01/02/2008;2008;2;Región Metropolitana de Santiago;13;CATALITICO;5.905,00;5 kg
01/02/2008;2008;2;Región Metropolitana de Santiago;13;CORRIENTE;5.257,00;5 kg
01/02/2008;2008;2;Región de Tarapacá;1;CORRIENTE;5.788,00;5 kg
01/02/2008;2008;2;Región de Antofagasta;2;CATALITICO;6.470,00;5 kg
01/02/2008;2008;2;Región de Antofagasta;2;CORRIENTE;5.950,00;5 kg
01/02/2008;2008;2;Región de Atacama;3;CATALITICO;5.833,00;5 kg
01/02/2008;2008;2;Región de Atacama;3;CORRIENTE;5.322,00;5 kg
01/02/2008;2008;2;Región de Coquimbo;4;CORRIENTE;5.262,00;5 kg
01/02/2008;2008;2;Región de Valparaíso;5;CATALITICO;5.533,00;5 kg
01/02/2008;2008;2;Región de Valparaíso;5;CORRIENTE;5.194,00;5 kg
01/02/2008;2008;2;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;4.921,00;5 kg
01/02/2008;2008;2;Región del Maule;7;CORRIENTE;4.880,00;5 kg
01/02/2008;2008;2;Región del Biobío;8;CATALITICO;5.450,00;5 kg
01/02/2008;2008;2;Región del Biobío;8;CORRIENTE;5.070,00;5 kg
01/02/2008;2008;2;Región de La Araucanía;9;CORRIENTE;5.142,00;5 kg
01/02/2008;2008;2;Región de Los Lagos;10;CORRIENTE;5.393,00;5 kg
01/02/2008;2008;2;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;5.900,00;5 kg
01/02/2008;2008;2;Región de Magallanes y de la Antártica Chilena;12;CORRIENTE;5.267,00;5 kg
01/03/2008;2008;3;Región Metropolitana de Santiago;13;CATALITICO;5.616,00;5 kg
01/03/2008;2008;3;Región Metropolitana de Santiago;13;CORRIENTE;5.159,00;5 kg
01/03/2008;2008;3;Región de Tarapacá;1;CORRIENTE;5.710,00;5 kg
01/03/2008;2008;3;Región de Antofagasta;2;CATALITICO;6.490,00;5 kg
01/03/2008;2008;3;Región de Antofagasta;2;CORRIENTE;5.880,00;5 kg
01/03/2008;2008;3;Región de Atacama;3;CATALITICO;5.713,00;5 kg
01/03/2008;2008;3;Región de Atacama;3;CORRIENTE;5.198,00;5 kg
01/03/2008;2008;3;Región de Coquimbo;4;CORRIENTE;5.122,00;5 kg
01/03/2008;2008;3;Región de Valparaíso;5;CATALITICO;5.416,00;5 kg
01/03/2008;2008;3;Región de Valparaíso;5;CORRIENTE;5.050,00;5 kg
01/03/2008;2008;3;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;4.753,00;5 kg
01/03/2008;2008;3;Región del Maule;7;CORRIENTE;4.822,00;5 kg
01/03/2008;2008;3;Región del Biobío;8;CATALITICO;5.206,00;5 kg
01/03/2008;2008;3;Región del Biobío;8;CORRIENTE;4.928,00;5 kg
01/03/2008;2008;3;Región de La Araucanía;9;CORRIENTE;4.968,00;5 kg
01/03/2008;2008;3;Región de Los Lagos;10;CORRIENTE;5.207,00;5 kg
01/03/2008;2008;3;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;5.844,00;5 kg
01/03/2008;2008;3;Región de Magallanes y de la Antártica Chilena;12;CORRIENTE;5.267,00;5 kg
01/04/2008;2008;4;Región Metropolitana de Santiago;13;CATALITICO;5.547,00;5 kg
01/04/2008;2008;4;Región Metropolitana de Santiago;13;CORRIENTE;5.212,00;5 kg
01/04/2008;2008;4;Región de Tarapacá;1;CORRIENTE;5.790,00;5 kg
01/04/2008;2008;4;Región de Antofagasta;2;CATALITICO;6.480,00;5 kg
01/04/2008;2008;4;Región de Antofagasta;2;CORRIENTE;5.960,00;5 kg
01/04/2008;2008;4;Región de Atacama;3;CATALITICO;5.800,00;5 kg
01/04/2008;2008;4;Región de Atacama;3;CORRIENTE;5.344,00;5 kg
01/04/2008;2008;4;Región de Coquimbo;4;CORRIENTE;5.210,00;5 kg
01/04/2008;2008;4;Región de Valparaíso;5;CATALITICO;5.432,00;5 kg
01/04/2008;2008;4;Región de Valparaíso;5;CORRIENTE;5.080,00;5 kg
01/04/2008;2008;4;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;4.852,00;5 kg
01/04/2008;2008;4;Región del Maule;7;CORRIENTE;4.924,00;5 kg
01/04/2008;2008;4;Región del Biobío;8;CATALITICO;5.346,00;5 kg
01/04/2008;2008;4;Región del Biobío;8;CORRIENTE;4.985,00;5 kg
01/04/2008;2008;4;Región de La Araucanía;9;CORRIENTE;5.031,00;5 kg
01/04/2008;2008;4;Región de Los Lagos;10;CORRIENTE;5.027,00;5 kg
01/04/2008;2008;4;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;5.874,00;5 kg
01/04/2008;2008;4;Región de Magallanes y de la Antártica Chilena;12;CORRIENTE;5.267,00;5 kg
01/05/2008;2008;5;Región Metropolitana de Santiago;13;CATALITICO;5.400,00;5 kg
01/05/2008;2008;5;Región Metropolitana de Santiago;13;CORRIENTE;5.644,00;5 kg
01/05/2008;2008;5;Región de Arica y Parinacota;15;CATALITICO;6.960,00;5 kg
01/05/2008;2008;5;Región de Arica y Parinacota;15;CORRIENTE;6.028,00;5 kg
01/05/2008;2008;5;Región de Tarapacá;1;CORRIENTE;6.050,00;5 kg
01/05/2008;2008;5;Región de Antofagasta;2;CATALITICO;6.740,00;5 kg
01/05/2008;2008;5;Región de Antofagasta;2;CORRIENTE;6.220,00;5 kg
01/05/2008;2008;5;Región de Atacama;3;CATALITICO;6.057,00;5 kg
01/05/2008;2008;5;Región de Atacama;3;CORRIENTE;5.536,00;5 kg
01/05/2008;2008;5;Región de Coquimbo;4;CORRIENTE;5.511,00;5 kg
01/05/2008;2008;5;Región de Valparaíso;5;CATALITICO;5.722,00;5 kg
01/05/2008;2008;5;Región de Valparaíso;5;CORRIENTE;5.364,00;5 kg
01/05/2008;2008;5;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;5.068,00;5 kg
01/05/2008;2008;5;Región del Maule;7;CORRIENTE;5.110,00;5 kg
01/05/2008;2008;5;Región del Biobío;8;CATALITICO;5.578,00;5 kg
01/05/2008;2008;5;Región del Biobío;8;CORRIENTE;5.240,00;5 kg
01/05/2008;2008;5;Región de La Araucanía;9;CORRIENTE;5.269,00;5 kg
01/05/2008;2008;5;Región de Los Ríos;14;CATALITICO;5.797,00;5 kg
01/05/2008;2008;5;Región de Los Ríos;14;CORRIENTE;5.527,00;5 kg
01/05/2008;2008;5;Región de Los Lagos;10;CORRIENTE;5.333,00;5 kg
01/05/2008;2008;5;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;5.986,00;5 kg
01/05/2008;2008;5;Región de Magallanes y de la Antártica Chilena;12;CORRIENTE;5.333,00;5 kg
01/06/2008;2008;6;Región Metropolitana de Santiago;13;CATALITICO;5.949,00;5 kg
01/06/2008;2008;6;Región Metropolitana de Santiago;13;CORRIENTE;5.644,00;5 kg
01/06/2008;2008;6;Región de Arica y Parinacota;15;CATALITICO;7.330,00;5 kg
01/06/2008;2008;6;Región de Arica y Parinacota;15;CORRIENTE;6.375,00;5 kg
01/06/2008;2008;6;Región de Tarapacá;1;CORRIENTE;6.360,00;5 kg
01/06/2008;2008;6;Región de Antofagasta;2;CATALITICO;7.050,00;5 kg
01/06/2008;2008;6;Región de Antofagasta;2;CORRIENTE;6.530,00;5 kg
01/06/2008;2008;6;Región de Atacama;3;CATALITICO;6.357,00;5 kg
01/06/2008;2008;6;Región de Atacama;3;CORRIENTE;5.848,00;5 kg
01/06/2008;2008;6;Región de Coquimbo;4;CORRIENTE;5.817,00;5 kg
01/06/2008;2008;6;Región de Valparaíso;5;CATALITICO;6.022,00;5 kg
01/06/2008;2008;6;Región de Valparaíso;5;CORRIENTE;5.672,00;5 kg
01/06/2008;2008;6;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;5.420,00;5 kg
01/06/2008;2008;6;Región del Maule;7;CORRIENTE;5.452,00;5 kg
01/06/2008;2008;6;Región del Biobío;8;CATALITICO;5.811,00;5 kg
01/06/2008;2008;6;Región del Biobío;8;CORRIENTE;5.546,00;5 kg
01/06/2008;2008;6;Región de La Araucanía;9;CORRIENTE;5.561,00;5 kg
01/06/2008;2008;6;Región de Los Ríos;14;CATALITICO;6.186,00;5 kg
01/06/2008;2008;6;Región de Los Ríos;14;CORRIENTE;5.879,00;5 kg
01/06/2008;2008;6;Región de Los Lagos;10;CORRIENTE;5.610,00;5 kg
01/06/2008;2008;6;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;6.296,00;5 kg
01/06/2008;2008;6;Región de Magallanes y de la Antártica Chilena;12;CORRIENTE;5.094,00;5 kg
01/07/2008;2008;7;Región Metropolitana de Santiago;13;CATALITICO;6.196,00;5 kg
01/07/2008;2008;7;Región Metropolitana de Santiago;13;CORRIENTE;5.810,00;5 kg
01/07/2008;2008;7;Región de Arica y Parinacota;15;CATALITICO;7.380,00;5 kg
01/07/2008;2008;7;Región de Arica y Parinacota;15;CORRIENTE;6.425,00;5 kg
01/07/2008;2008;7;Región de Tarapacá;1;CORRIENTE;6.460,00;5 kg
01/07/2008;2008;7;Región de Antofagasta;2;CATALITICO;7.140,00;5 kg
01/07/2008;2008;7;Región de Antofagasta;2;CORRIENTE;6.620,00;5 kg
01/07/2008;2008;7;Región de Atacama;3;CATALITICO;6.665,00;5 kg
01/07/2008;2008;7;Región de Atacama;3;CORRIENTE;5.944,00;5 kg
01/07/2008;2008;7;Región de Coquimbo;4;CORRIENTE;5.934,00;5 kg
01/07/2008;2008;7;Región de Valparaíso;5;CATALITICO;6.140,00;5 kg
01/07/2008;2008;7;Región de Valparaíso;5;CORRIENTE;5.763,00;5 kg
01/07/2008;2008;7;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;5.625,00;5 kg
01/07/2008;2008;7;Región del Maule;7;CORRIENTE;5.470,00;5 kg
01/07/2008;2008;7;Región del Biobío;8;CATALITICO;6.027,00;5 kg
01/07/2008;2008;7;Región del Biobío;8;CORRIENTE;5.692,00;5 kg
01/07/2008;2008;7;Región de La Araucanía;9;CORRIENTE;5.618,00;5 kg
01/07/2008;2008;7;Región de Los Ríos;14;CATALITICO;6.331,00;5 kg
01/07/2008;2008;7;Región de Los Ríos;14;CORRIENTE;5.996,00;5 kg
01/07/2008;2008;7;Región de Los Lagos;10;CORRIENTE;5.900,00;5 kg
01/07/2008;2008;7;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;6.416,00;5 kg
01/07/2008;2008;7;Región de Magallanes y de la Antártica Chilena;12;CORRIENTE;5.104,00;5 kg
01/08/2008;2008;8;Región Metropolitana de Santiago;13;CATALITICO;6.461,00;5 kg
01/08/2008;2008;8;Región Metropolitana de Santiago;13;CORRIENTE;6.092,00;5 kg
01/08/2008;2008;8;Región de Arica y Parinacota;15;CATALITICO;7.550,00;5 kg
01/08/2008;2008;8;Región de Arica y Parinacota;15;CORRIENTE;6.570,00;5 kg
01/08/2008;2008;8;Región de Tarapacá;1;CORRIENTE;6.670,00;5 kg
01/08/2008;2008;8;Región de Antofagasta;2;CATALITICO;7.340,00;5 kg
01/08/2008;2008;8;Región de Antofagasta;2;CORRIENTE;6.790,00;5 kg
01/08/2008;2008;8;Región de Atacama;3;CATALITICO;6.700,00;5 kg
01/08/2008;2008;8;Región de Atacama;3;CORRIENTE;6.170,00;5 kg
01/08/2008;2008;8;Región de Coquimbo;4;CORRIENTE;6.184,00;5 kg
01/08/2008;2008;8;Región de Valparaíso;5;CATALITICO;6.555,00;5 kg
01/08/2008;2008;8;Región de Valparaíso;5;CORRIENTE;6.233,00;5 kg
01/08/2008;2008;8;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;5.623,00;5 kg
01/08/2008;2008;8;Región del Maule;7;CORRIENTE;5.703,00;5 kg
01/08/2008;2008;8;Región del Biobío;8;CATALITICO;6.155,00;5 kg
01/08/2008;2008;8;Región del Biobío;8;CORRIENTE;5.856,00;5 kg
01/08/2008;2008;8;Región de La Araucanía;9;CORRIENTE;5.844,00;5 kg
01/08/2008;2008;8;Región de Los Ríos;14;CATALITICO;6.468,00;5 kg
01/08/2008;2008;8;Región de Los Ríos;14;CORRIENTE;6.168,00;5 kg
01/08/2008;2008;8;Región de Los Lagos;10;CORRIENTE;5.797,00;5 kg
01/08/2008;2008;8;Región Aisén del Gral.Carlos Ibáñez del Campo;11;CORRIENTE;6.608,00;5 kg
01/08/2008;2008;8;Región de Magallanes y de la Antártica Chilena;12;CORRIENTE;5.312,00;5 kg
01/09/2008;2008;9;Región Metropolitana de Santiago;13;CATALITICO;6.371,00;5 kg
01/09/2008;2008;9;Región Metropolitana de Santiago;13;CORRIENTE;6.054,00;5 kg
01/09/2008;2008;9;Región de Arica y Parinacota;15;CATALITICO;7.600,00;5 kg
01/09/2008;2008;9;Región de Arica y Parinacota;15;CORRIENTE;6.665,00;5 kg
01/09/2008;2008;9;Región de Tarapacá;1;CORRIENTE;6.610,00;5 kg
01/09/2008;2008;9;Región de Antofagasta;2;CATALITICO;7.260,00;5 kg
01/09/2008;2008;9;Región de Antofagasta;2;CORRIENTE;6.690,00;5 kg
01/09/2008;2008;9;Región de Atacama;3;CATALITICO;6.653,00;5 kg
01/09/2008;2008;9;Región de Atacama;3;CORRIENTE;6.110,00;5 kg
01/09/2008;2008;9;Región de Coquimbo;4;CORRIENTE;6.070,00;5 kg
01/09/2008;2008;9;Región de Valparaíso;5;CATALITICO;6.454,00;5 kg
01/09/2008;2008;9;Región de Valparaíso;5;CORRIENTE;6.038,00;5 kg
01/09/2008;2008;9;Región del Libertador Gral. Bernardo O’Higgins;6;CORRIENTE;5.613,00;5 kg
01/09/2008;2008;9;Región del Maule;7;CORRIENTE;5.719,00;5 kg
01/09/2008;2008;9;Región del Biobío;8;CATALITICO;6.169,00;5 kg
