Servicentro,Region,Provincia,Comuna,Dirección,Coordenadas,Tipo de Atención,Gasolina 93 $/L,Petróleo Diesel $/L,Gasolina 95 $/L,GLP Vehicular $/m3,GNC $/m3,Gasolina 97 $/L,Kerosene $/L,Úlima Actualización
ARAMCO,Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Av.España esquina Jose Gonzalez 01390,53º0'0""S 70º0'0""W,Asistido,1309,1128,1344,0,0,1380,0,13 oct. 2025
ARAMCO,Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Avda. Edo. Frei 314,53º0'0""S 70º0'0""W,Asistido,1306,1124,1341,0,372,1378,0,10 oct. 2025
SHELL,Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Avenida Presidente Manuel Bulnes 0205,53º0'0""S 70º0'0""W,Asistido,1319,1138,1354,0,0,1390,0,10 oct. 2025
SHELL,Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,21 de mayo 1314,53º0'0""S 70º0'0""W,Autoservicio,1300,1118,1335,0,0,1372,0,9 oct. 2025
Transpetrol,Magallanes y de la Antártica Chilena,Magallanes,Punta Arenas,Capitán Ignacio Carrera Pinto 01100,53º0'0""S 70º0'0""W,Asistido,1305,1124,1341,0,0,1378,0,9 oct. 2025
Transpetrol,Magallanes y de la Antártica Chilena,Magallanes,Laguna Blanca,Km 53 Ruta 9 Norte 0,52º0'0""S 71º0'0""W,Asistido,1313,1128,1348,0,0,1384,0,9 oct. 2025
PETROBRAS,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,"Entrada campamento Posesion, Enap 000",52º0'0""S 68º0'0""W,Asistido,1376,1173,0,0,0,0,0,9 oct. 2025
PETROBRAS,Magallanes y de la Antártica Chilena,Magallanes,San Gregorio,"Km 114, ruta 255 / Entrada Terminal San Gregorio/ Enap 000",52º0'0""S 70º0'0""W,Asistido,1357,1159,0,0,0,0,0,9 oct. 2025
COPEC,Magallanes y de la Antártica Chilena,Antártica Chilena,Cabo de Hornos,avenida costanera 154,54º0'0""S 67º0'0""W,Asistido,1523,1237,0,0,0,0,0,9 oct. 2025
COPEC,Magallanes y de la Antártica Chilena,Tierra del Fuego,Porvenir,santa maria 250,53º0'0""S 70º0'0""W,Asistido,1380,1188,1420,0,0,1454,0,16 oct. 2025
PETROBRAS,Magallanes y de la Antártica Chilena,Tierra del Fuego,Primavera,Prat s/n 000,52º0'0""S 69º0'0""W,Asistido,1491,1220,0,0,0,0,0,9 oct. 2025
PETROBRAS,Magallanes y de la Antártica Chilena,Tierra del Fuego,Primavera,"Entrada, campamento Culle, Enap. 000",52º0'0""S 68º0'0""W,Asistido,1543,1266,0,0,0,0,0,16 oct. 2025
COPEC,Magallanes y de la Antártica Chilena,Tierra del Fuego,Primavera,RUTA CH-257 0,52º0'0""S 69º0'0""W,Asistido,1480,1218,0,0,0,0,0,9 oct. 2025
COPEC,Magallanes y de la Antártica Chilena,Última Esperanza,Natales,Manuel Bulnes 237,51º0'0""S 72º0'0""W,Asistido,1338,1147,1373,0,0,1408,0,9 oct. 2025
SHELL,Magallanes y de la Antártica Chilena,Última Esperanza,Natales,Ruta 9 con Av Ultima Esperanza 000,51º0'0""S 72º0'0""W,Asistido,1338,1147,1373,0,439,1408,0,9 oct. 2025
ARAMCO,Magallanes y de la Antártica Chilena,Última Esperanza,Natales,Pedro Montt 26,51º0'0""S 72º0'0""W,Asistido,1329,1136,1366,0,0,1403,0,3 oct. 2025
ARAMCO,Magallanes y de la Antártica Chilena,Última Esperanza,Natales,OVEJERO 995,51º0'0""S 72º0'0""W,Asistido,1338,1146,1373,0,0,1408,0,13 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,Mapocho 1998,33º0'0""S 70º0'0""W,Asistido,1200,992,1234,0,0,1273,1071,9 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,SAN PABLO 1571,33º0'0""S 70º0'0""W,Asistido,1200,992,1234,0,0,1273,0,9 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,Avenida Almirante Blanco Encalada 1899,33º0'0""S 70º0'0""W,Asistido,1225,980,1273,0,0,1325,1061,17 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,Avenida Matta 788,33º0'0""S 70º0'0""W,Autoservicio,1225,982,1273,0,0,1325,0,10 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,Lord Cochrane 152,33º0'0""S 70º0'0""W,Asistido,1224,1012,1257,0,0,1304,1070,9 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,SAN PABLO 2602,33º0'0""S 70º0'0""W,Asistido,1200,992,1234,0,0,1273,1071,9 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,SAN PABLO 1990,33º0'0""S 70º0'0""W,Asistido,1194,986,1228,0,0,1267,1053,9 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,NATANIEL COX 1802,33º0'0""S 70º0'0""W,Asistido,1222,979,1273,0,0,1322,1070,9 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,VIEL 1921,33º0'0""S 70º0'0""W,Asistido,1225,980,1273,0,0,1325,1043,17 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,BASCUÑAN GUERRERO 568,33º0'0""S 70º0'0""W,Autoservicio,1220,974,1269,0,0,1321,1061,13 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,CARMEN 185,33º0'0""S 70º0'0""W,Asistido,1224,1012,1257,0,0,1304,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,ARTURO PRAT 683,33º0'0""S 70º0'0""W,Asistido,1227,984,1276,0,0,1328,1054,9 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,Avenida Matta 665,33º0'0""S 70º0'0""W,Asistido,1241,986,1288,0,0,1340,1086,13 mar. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,Rosas 3218,33º0'0""S 70º0'0""W,Asistido,1200,992,1234,0,0,1273,1071,9 oct. 2025
COPEC,Metropolitana,Santiago,Santiago Centro,Bascuñán Guerrero 2445,33º0'0""S 70º0'0""W,Asistido,1229,980,1280,606,0,1330,1042,10 oct. 2025
ARAMCO,Metropolitana,Santiago,Santiago Centro,MANUEL ANTONIO MATTA 1345,33º0'0""S 70º0'0""W,Asistido,1225,982,1273,0,0,1325,1061,16 oct. 2025
SHELL,Metropolitana,Santiago,Santiago Centro,10 de Julio Huamachuco 1254,33º0'0""S 70º0'0""W,Asistido,1226,983,1274,0,0,1326,0,21 oct. 2025
SHELL,Metropolitana,Santiago,Santiago Centro,10 de Julio Huamachuco 1254,33º0'0""S 70º0'0""W,Autoservicio,1218,975,1266,0,0,1318,0,21 oct. 2025
SHELL,Metropolitana,Santiago,Santiago Centro,SAN DIEGO 1409,33º0'0""S 70º0'0""W,Asistido,1229,986,1277,0,0,1329,0,9 oct. 2025
SHELL,Metropolitana,Santiago,Santiago Centro,SAN FRANCISCO 1401,33º0'0""S 70º0'0""W,Asistido,1227,984,1275,0,0,1327,1070,15 oct. 2025
SHELL,Metropolitana,Santiago,Santiago Centro,SAN FRANCISCO 1401,33º0'0""S 70º0'0""W,Autoservicio,1219,976,1267,0,0,1319,0,15 oct. 2025
SHELL,Metropolitana,Santiago,Santiago Centro,MAPOCHO 2948,33º0'0""S 70º0'0""W,Asistido,1194,986,1228,0,0,1267,968,9 oct. 2025
ESA,Metropolitana,Santiago,Ñuñoa,Los Alerces 2741,33º0'0""S 70º0'0""W,Asistido,1200,978,1246,0,0,1294,0,9 oct. 2025
ARAMCO,Metropolitana,Santiago,Ñuñoa,José Pedro Alessandri 475,33º0'0""S 70º0'0""W,Asistido,1206,978,1251,0,0,1294,1061,10 oct. 2025
ARAMCO,Metropolitana,Santiago,Ñuñoa,Avenida Ricardo Lyon 2633,33º0'0""S 70º0'0""W,Asistido,1248,1003,1277,0,0,1319,1052,9 oct. 2025
ARAMCO,Metropolitana,Santiago,Ñuñoa,Avenida Grecia 1060,33º0'0""S 70º0'0""W,Asistido,1206,978,1251,0,0,1294,1043,9 oct. 2025
SHELL,Metropolitana,Santiago,Ñuñoa,Avenida Pedro de Valdivia 3014,33º0'0""S 70º0'0""W,Asistido,1206,978,1251,0,0,1294,0,9 oct. 2025
SHELL,Metropolitana,Santiago,Ñuñoa,Avenida Francisco Villagra 5681,33º0'0""S 70º0'0""W,Autoservicio,1224,993,1270,0,0,1333,0,9 oct. 2025
SHELL,Metropolitana,Santiago,Ñuñoa,Avenida Grecia 4811,33º0'0""S 70º0'0""W,Asistido,1206,978,1251,0,0,1294,1071,9 oct. 2025
SHELL,Metropolitana,Santiago,Ñuñoa,Avenida José Pedro Alessandri 1135,33º0'0""S 70º0'0""W,Asistido,1206,978,1251,0,0,1294,1061,9 oct. 2025
SHELL,Metropolitana,Santiago,Ñuñoa,Avenida José Pedro Alessandri 1135,33º0'0""S 70º0'0""W,Autoservicio,1198,970,1243,0,0,1286,0,9 oct. 2025
SHELL,Metropolitana,Santiago,Ñuñoa,Pedro de Valdivia 3565,33º0'0""S 70º0'0""W,Asistido,1204,976,1249,0,0,1292,1147,9 oct. 2025
SHELL,Metropolitana,Santiago,Ñuñoa,Irarrázaval 4123,33º0'0""S 70º0'0""W,Asistido,1224,993,1270,0,0,1294,1054,9 oct. 2025
SHELL,Metropolitana,Santiago,Ñuñoa,Irarrázaval 4123,33º0'0""S 70º0'0""W,Autoservicio,1218,987,1264,0,0,1288,0,9 oct. 2025
SHELL,Metropolitana,Santiago,Ñuñoa,Avenida Ossa 800,33º0'0""S 70º0'0""W,Asistido,1259,1007,1285,0,0,1321,1175,9 oct. 2025
COPEC,Metropolitana,Santiago,Pedro Aguirre Cerda,Carlos Valdovinos 2765,33º0'0""S 70º0'0""W,Asistido,1229,984,1280,0,0,1330,1042,9 oct. 2025
COPEC,Metropolitana,Santiago,Pedro Aguirre Cerda,Avenida Isabel Riquelme 2058,33º0'0""S 70º0'0""W,Autoservicio,1221,976,1272,0,0,1322,0,9 oct. 2025
COPEC,Metropolitana,Santiago,Pedro Aguirre Cerda,Carlos Valdovinos 2650,33º0'0""S 70º0'0""W,Asistido,1229,984,1280,0,0,1330,0,9 oct. 2025
COPEC,Metropolitana,Santiago,Pedro Aguirre Cerda,Avenida Departamental 1902,33º0'0""S 70º0'0""W,Asistido,1216,980,1266,0,0,1314,1072,9 oct. 2025
SHELL,Metropolitana,Santiago,Pedro Aguirre Cerda,Avenida Departamental 2400,33º0'0""S 70º0'0""W,Asistido,1216,980,1266,0,0,1314,1190,9 oct. 2025
SHELL,Metropolitana,Santiago,Pedro Aguirre Cerda,Cerrillos 6199,33º0'0""S 70º0'0""W,Asistido,1272,980,1314,0,0,1357,1062,9 oct. 2025
SHELL,Metropolitana,Santiago,Pedro Aguirre Cerda,Cerrillos 6199,33º0'0""S 70º0'0""W,Autoservicio,1257,965,1299,0,0,1342,0,9 oct. 2025
COPEC,Metropolitana,Santiago,Peñalolén,Los Orientales 5710,33º0'0""S 70º0'0""W,Autoservicio,1225,996,1274,0,0,1333,0,9 oct. 2025
COPEC,Metropolitana,Santiago,Peñalolén,Los Orientales 5710,33º0'0""S 70º0'0""W,Asistido,0,1002,0,0,0,0,1084,9 oct. 2025
COPEC,Metropolitana,Santiago,Peñalolén,El Valle 5780,33º0'0""S 70º0'0""W,Asistido,1219,993,1269,0,0,1322,1062,10 oct. 2025
COPEC,Metropolitana,Santiago,Peñalolén,Tobalaba 11567,33º0'0""S 70º0'0""W,Asistido,1225,983,1274,615,0,1333,1046,9 oct. 2025
COPEC,Metropolitana,Santiago,Peñalolén,Tobalaba 11567,33º0'0""S 70º0'0""W,Autoservicio,1210,968,1259,0,0,1318,0,11 oct. 2025
COPEC,Metropolitana,Santiago,Peñalolén,Consistorial 2591,33º0'0""S 70º0'0""W,Asistido,1225,983,1274,0,0,1333,1072,10 oct. 2025
COPEC,Metropolitana,Santiago,Peñalolén,AVDA. Departamental 7494,33º0'0""S 70º0'0""W,Asistido,1225,983,1274,0,0,1333,1064,13 oct. 2025
Sin Bandera,Metropolitana,Santiago,Peñalolén,LOS BAQUEANOS 9460,33º0'0""S 70º0'0""W,Asistido,1244,975,1284,0,0,0,995,23 abr. 2025
ECCO,Metropolitana,Santiago,Peñalolén,Avda. Consistorial 5410,33º0'0""S 70º0'0""W,Asistido,1217,973,1268,0,0,0,1,7 oct. 2025
ARAMCO,Metropolitana,Santiago,Peñalolén,Tobalaba 12155,33º0'0""S 70º0'0""W,Autoservicio,1225,984,1274,0,0,1334,0,9 oct. 2025
ARAMCO,Metropolitana,Santiago,Peñalolén,Avenida José Arrieta 6175,33º0'0""S 70º0'0""W,Asistido,1225,983,1274,0,0,1333,1064,9 oct. 2025
SHELL,Metropolitana,Santiago,Peñalolén,Avenida Américo Vespucio 1828,33º0'0""S 70º0'0""W,Asistido,1210,988,1262,0,0,1310,1087,23 oct. 2025
SHELL,Metropolitana,Santiago,Peñalolén,Avenida Tobalaba 11835,33º0'0""S 70º0'0""W,Asistido,1217,977,1266,0,0,1325,0,15 oct. 2025
SHELL,Metropolitana,Santiago,Peñalolén,Tobalaba 14007,33º0'0""S 70º0'0""W,Asistido,1225,983,1274,0,0,1333,1056,9 oct. 2025
SHELL,Metropolitana,Santiago,Peñalolén,Tobalaba 14007,33º0'0""S 70º0'0""W,Autoservicio,1217,975,1266,0,0,1325,0,9 oct. 2025
SHELL,Metropolitana,Santiago,Peñalolén,Tobalaba 10831,33º0'0""S 70º0'0""W,Asistido,1225,983,1274,0,0,1333,1064,9 oct. 2025
SHELL,Metropolitana,Santiago,Peñalolén,Tobalaba 10831,33º0'0""S 70º0'0""W,Autoservicio,1217,975,1266,0,0,1325,0,9 oct. 2025
ARAMCO,Metropolitana,Santiago,Peñalolén,Las Perdices 4000,33º0'0""S 70º0'0""W,Asistido,1225,983,1274,0,0,1333,1046,9 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Avenida Andrés Bello 1051,33º0'0""S 70º0'0""W,Asistido,1254,1000,1279,0,0,1309,0,9 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Pedro de Valdivia 2142,33º0'0""S 70º0'0""W,Asistido,1204,978,1249,0,0,1292,1071,9 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Eleodoro Yañez 1960,33º0'0""S 70º0'0""W,Asistido,1256,1002,1281,0,0,1311,1070,9 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Salvador 1368,33º0'0""S 70º0'0""W,Asistido,1213,1004,1249,0,0,1294,1070,9 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Avenida Francisco Bilbao 960,33º0'0""S 70º0'0""W,Asistido,1207,998,1243,0,0,1288,1065,9 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Lota 2864,33º0'0""S 70º0'0""W,Asistido,1256,1002,1281,0,0,1311,1065,9 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Manuel Montt 1118,33º0'0""S 70º0'0""W,Asistido,1223,998,1253,0,0,1305,1073,9 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Manuel Montt 1118,33º0'0""S 70º0'0""W,Autoservicio,1215,990,1245,0,0,1297,0,9 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Los Leones 2347,33º0'0""S 70º0'0""W,Asistido,1248,1003,1277,0,0,1319,1070,9 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Avenida Francisco Bilbao 2682,33º0'0""S 70º0'0""W,Asistido,1256,1002,1281,0,0,1311,1070,10 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Avenida Providencia 1072,33º0'0""S 70º0'0""W,Asistido,1246,992,1271,0,0,1301,1042,9 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Avenida Santa Maráa 740,33º0'0""S 70º0'0""W,Asistido,1235,995,1268,0,0,1320,1062,9 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Avenida Santa Maráa 740,33º0'0""S 70º0'0""W,Autoservicio,1227,987,1260,0,0,1312,0,9 oct. 2025
COPEC,Metropolitana,Santiago,Providencia,Tobalaba 1895,33º0'0""S 70º0'0""W,Asistido,1256,1002,1281,0,0,1311,1070,9 oct. 2025
ARAMCO,Metropolitana,Santiago,Providencia,Franacisco Bilbao 1482,33º0'0""S 70º0'0""W,Asistido,1223,998,1254,0,0,1311,1085,16 oct. 2025
ARAMCO,Metropolitana,Santiago,Providencia,Eliodoro Yañez 921,33º0'0""S 70º0'0""W,Asistido,1254,1000,1279,0,0,1309,0,9 oct. 2025
SHELL,Metropolitana,Santiago,Providencia,Avenida Santa María 2890,33º0'0""S 70º0'0""W,Asistido,1235,995,1268,0,0,1320,0,9 oct. 2025
SHELL,Metropolitana,Santiago,Providencia,Avenida Francisco Bilbao 3785,33º0'0""S 70º0'0""W,Asistido,1256,1002,1281,0,0,1311,0,9 oct. 2025
SHELL,Metropolitana,Santiago,Providencia,Consejo de Indias 1449,33º0'0""S 70º0'0""W,Asistido,1248,1003,1277,0,0,1319,1112,9 oct. 2025
SHELL,Metropolitana,Santiago,Providencia,Avenida Sta.María 0888,33º0'0""S 70º0'0""W,Asistido,1235,995,1268,0,0,1320,1062,9 oct. 2025
SHELL,Metropolitana,Santiago,Providencia,Avenida Sta.María 0888,33º0'0""S 70º0'0""W,Autoservicio,1227,987,1260,0,0,1312,0,9 oct. 2025
SHELL,Metropolitana,Santiago,Providencia,Carlos Antunez 2490,33º0'0""S 70º0'0""W,Asistido,1256,1002,1281,0,0,1311,0,9 oct. 2025
SHELL,Metropolitana,Santiago,Providencia,Eliodoro Yañez 2904,33º0'0""S 70º0'0""W,Asistido,1256,1002,1281,0,0,1311,0,9 oct. 2025
SIN BANDERA,Metropolitana,Santiago,Providencia,Av. Francisco Bilbao 568,33º0'0""S 70º0'0""W,Asistido,1190,978,1227,0,0,0,0,17 oct. 2025
COPEC,Metropolitana,Santiago,Pudahuel,San Pablo 8815,33º0'0""S 70º0'0""W,Asistido,1224,973,1238,0,0,1264,1028,9 oct. 2025
COPEC,Metropolitana,Santiago,Pudahuel,Ruta 68 km. 17,33º0'0""S 70º0'0""W,Asistido,1272,1019,1313,0,0,1355,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Pudahuel,San Pablo 8529,33º0'0""S 70º0'0""W,Asistido,1224,973,1238,595,0,1264,1048,9 oct. 2025
COPEC,Metropolitana,Santiago,Pudahuel,José Joaquín Pérez 8408,33º0'0""S 70º0'0""W,Asistido,1180,958,1209,0,0,1245,1047,13 oct. 2025
COPEC,Metropolitana,Santiago,Pudahuel,"Costanera Norte Km. 33, 75",33º0'0""S 70º0'0""W,Asistido,1272,1020,1313,0,0,1355,0,8 oct. 2025
ENEX,Metropolitana,Santiago,Pudahuel,La Farfana 400,33º0'0""S 70º0'0""W,Asistido,1211,980,0,0,0,0,0,1 sept. 2025
ENEX,Metropolitana,Santiago,Pudahuel, Laguna Sur 9600,33º0'0""S 70º0'0""W,Asistido,0,980,0,0,0,0,0,28 ago. 2025
ARAMCO,Metropolitana,Santiago,Pudahuel,Avenida Vespucio Norte Express 1273,33º0'0""S 70º0'0""W,Asistido,1277,1024,1318,0,0,1360,0,9 oct. 2025
ARAMCO,Metropolitana,Santiago,Pudahuel,"Ruta 68, Km 7 1/ 2",33º0'0""S 70º0'0""W,Asistido,1272,1019,1313,0,0,1355,0,9 oct. 2025
SHELL,Metropolitana,Santiago,Pudahuel,"Ruta 68 Km 18, 5",33º0'0""S 70º0'0""W,Asistido,1272,1019,1313,0,0,1355,0,9 oct. 2025
ENEX,Metropolitana,Santiago,Pudahuel,Puerto Madero 9710,33º0'0""S 70º0'0""W,Asistido,1211,980,0,0,0,0,0,1 sept. 2025
COPEC,Metropolitana,Santiago,Quilicura,Avenida Las Torres 902,33º0'0""S 70º0'0""W,Asistido,1225,961,1264,0,0,1291,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Quilicura,José Francisco Vergara 19,33º0'0""S 70º0'0""W,Asistido,1226,961,1265,0,0,1290,1054,9 oct. 2025
COPEC,Metropolitana,Santiago,Quilicura,AV BERNARDO O'HIGGINS 750,33º0'0""S 70º0'0""W,Asistido,1225,961,1264,0,0,1291,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Quilicura,AV BERNARDO O'HIGGINS 750,33º0'0""S 70º0'0""W,Autoservicio,1217,953,1256,0,0,1283,0,9 oct. 2025
COPEC,Metropolitana,Santiago,Quilicura, Américo vespucio ( ex 1390) 1370,33º0'0""S 70º0'0""W,Asistido,1255,965,1283,0,0,1319,1072,9 oct. 2025
Sin Bandera,Metropolitana,Santiago,Quilicura,CAUPOLICAN 8900,33º0'0""S 70º0'0""W,Asistido,0,977,0,0,0,0,0,8 oct. 2025
ARAMCO,Metropolitana,Santiago,Quilicura,O'Higgins 99,33º0'0""S 70º0'0""W,Asistido,1226,961,1265,0,0,1290,1072,9 oct. 2025
PETROBRAS,Metropolitana,Santiago,Quilicura,San Martín 599,33º0'0""S 70º0'0""W,Autoservicio,1226,961,1265,0,0,1290,1072,9 oct. 2025
SHELL,Metropolitana,Santiago,Quilicura,Avenida Américo Vespucio 1540,33º0'0""S 70º0'0""W,Asistido,1254,962,1282,0,0,1319,1072,9 oct. 2025
SHELL,Metropolitana,Santiago,Quilicura,O'Higgins 308,33º0'0""S 70º0'0""W,Autoservicio,1223,959,1262,0,0,1289,0,9 oct. 2025
SHELL,Metropolitana,Santiago,Quilicura,Américo Vespucio 1389,33º0'0""S 70º0'0""W,Asistido,1254,962,1282,0,0,1319,1072,9 oct. 2025
SHELL,Metropolitana,Santiago,Quilicura,Américo Vespucio 1389,33º0'0""S 70º0'0""W,Autoservicio,1246,954,1274,0,0,1311,0,9 oct. 2025
SHELL,Metropolitana,Santiago,Quilicura,Manuel Antonio Matta 599,33º0'0""S 70º0'0""W,Asistido,1225,961,1264,0,0,1290,1120,10 oct. 2025
SHELL,Metropolitana,Santiago,Quilicura,Manuel Antonio Matta 599,33º0'0""S 70º0'0""W,Autoservicio,1217,953,1256,0,0,1282,0,10 oct. 2025
AMCO,Metropolitana,Santiago,Quilicura,Lo Echevers 151,33º0'0""S 70º0'0""W,Asistido,1244,962,1272,0,0,0,0,9 oct. 2025
SHELL,Metropolitana,Santiago,Quilicura,AVENIDA PDTE EDUARDO FREI MONTALVA 9200,33º0'0""S 70º0'0""W,Asistido,1240,965,1274,0,0,1321,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Quinta Normal,Vargas Fontecilla 4182,33º0'0""S 70º0'0""W,Asistido,1157,957,1191,0,0,1225,0,9 oct. 2025
COPEC,Metropolitana,Santiago,Quinta Normal,San Pablo 4383,33º0'0""S 70º0'0""W,Asistido,1165,972,1199,0,0,1238,1069,9 oct. 2025
COPEC,Metropolitana,Santiago,Quinta Normal,San Pablo 4383,33º0'0""S 70º0'0""W,Autoservicio,1155,962,1189,0,0,1228,0,9 oct. 2025
COPEC,Metropolitana,Santiago,Quinta Normal,Salvador Gutiérrez 4980,33º0'0""S 70º0'0""W,Asistido,1205,955,1226,0,0,1267,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Quinta Normal,Carrascal 5875,33º0'0""S 70º0'0""W,Asistido,1208,958,1229,0,0,1270,1072,9 oct. 2025
COPEC,Metropolitana,Santiago,Quinta Normal,Mapocho 3898,33º0'0""S 70º0'0""W,Asistido,1194,986,1228,0,0,1267,1071,9 oct. 2025
COPEC,Metropolitana,Santiago,Quinta Normal,Alberto Edwards 4229,33º0'0""S 70º0'0""W,Asistido,1165,969,1199,0,0,1238,1069,9 oct. 2025
COPEC,Metropolitana,Santiago,Quinta Normal,José Joaquín Pérez 5190,33º0'0""S 70º0'0""W,Autoservicio,1180,958,1209,0,0,1245,0,17 oct. 2025
COPEC,Metropolitana,Santiago,Quinta Normal,José Joaquín Pérez 5190,33º0'0""S 70º0'0""W,Asistido,0,961,0,0,0,0,1045,9 oct. 2025
JLC,Metropolitana,Santiago,Quinta Normal,VARGAS FONTECILLA 4193,33º0'0""S 70º0'0""W,Asistido,1152,947,1186,0,0,1220,1072,9 oct. 2025
Sin Bandera,Metropolitana,Santiago,Quinta Normal,Lo Espinoza 3091,33º0'0""S 70º0'0""W,Asistido,1202,969,1234,0,0,0,0,14 oct. 2025
Gasco Autogas,Metropolitana,Santiago,Quinta Normal,CARRASCAL 3908,33º0'0""S 70º0'0""W,Asistido,1195,945,1208,604,906,0,0,7 ago. 2025
SHELL,Metropolitana,Santiago,Quinta Normal,Matucana 628,33º0'0""S 70º0'0""W,Asistido,1200,992,1234,0,0,1273,0,9 oct. 2025
SHELL,Metropolitana,Santiago,Quinta Normal,Carrascal 4158,33º0'0""S 70º0'0""W,Asistido,1208,958,1229,0,0,1270,1082,9 oct. 2025
SHELL,Metropolitana,Santiago,Quinta Normal,Radal 609,33º0'0""S 70º0'0""W,Asistido,1165,972,1199,0,0,1238,1070,9 oct. 2025
SHELL,Metropolitana,Santiago,Quinta Normal,San Pablo 3375,33º0'0""S 70º0'0""W,Autoservicio,1194,986,1228,0,0,1267,0,9 oct. 2025
SHELL,Metropolitana,Santiago,Quinta Normal,José Joaquín Pérez 6051,33º0'0""S 70º0'0""W,Asistido,1190,964,1216,0,0,1251,1103,9 oct. 2025
COPEC,Metropolitana,Santiago,Recoleta,Avenida El Salto 2098,33º0'0""S 70º0'0""W,Asistido,1174,967,1221,0,0,1252,1090,9 oct. 2025
COPEC,Metropolitana,Santiago,Recoleta,Recoleta 1207,33º0'0""S 70º0'0""W,Asistido,1174,967,1222,0,0,1251,1071,9 oct. 2025
COPEC,Metropolitana,Santiago,Recoleta,Recoleta 601,33º0'0""S 70º0'0""W,Asistido,1174,967,1221,0,0,1248,1070,9 oct. 2025
COPEC,Metropolitana,Santiago,Recoleta,Recoleta 3805,33º0'0""S 70º0'0""W,Asistido,1206,977,1260,0,0,1296,1054,9 oct. 2025
COMBUSTIBLES JCD,Metropolitana,Santiago,Recoleta,EL SALTO 3454,33º0'0""S 70º0'0""W,Asistido,1268,1093,1299,0,0,0,1044,11 sept. 2025
VIVA COMBUSTIBLES,Metropolitana,Santiago,Recoleta,RECOLETA 1097,33º0'0""S 70º0'0""W,Asistido,1155,952,1202,0,0,1228,1053,9 oct. 2025
Sin Bandera,Metropolitana,Santiago,Recoleta,Recoleta 3380,33º0'0""S 70º0'0""W,Asistido,1205,977,1260,0,0,0,1073,9 oct. 2025
ARAMCO,Metropolitana,Santiago,Recoleta,Arzobispo Valdivieso 384,33º0'0""S 70º0'0""W,Asistido,1172,965,1219,0,0,1250,1072,9 oct. 2025
ARAMCO,Metropolitana,Santiago,Recoleta,Bellavista 135,33º0'0""S 70º0'0""W,Autoservicio,1201,963,1236,0,0,1273,0,18 oct. 2025
SHELL,Metropolitana,Santiago,Recoleta,Bellavista 151,33º0'0""S 70º0'0""W,Asistido,1201,963,1236,0,0,1273,0,15 oct. 2025
SHELL,Metropolitana,Santiago,Recoleta,Domínica 217,33º0'0""S 70º0'0""W,Asistido,1174,967,1221,0,0,1252,1070,9 oct. 2025
COPEC,Metropolitana,Santiago,Renca,Américo Vespucio esq. Lo Boza 2001,33º0'0""S 70º0'0""W,Asistido,1261,965,1289,0,0,1325,0,9 oct. 2025
COPEC,Metropolitana,Santiago,Renca,jose manuel balmaceda 4574,33º0'0""S 70º0'0""W,Asistido,1235,982,1266,0,0,1297,1054,9 oct. 2025
Sin Bandera,Metropolitana,Santiago,Renca,BRASIL 6980,33º0'0""S 70º0'0""W,Asistido,1228,970,1249,0,0,0,1083,14 oct. 2025
SESA,Metropolitana,Santiago,Renca,avenida presidente eduardo frei montalva 1376,33º0'0""S 70º0'0""W,Asistido,1230,954,1258,0,0,0,0,10 oct. 2025
